County,7-Day Average Cases,7-Day Average Deaths,Total Cases,Total Deaths,State URL
Robertson County,0.0,0.0,4998.0,79.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Rockwall County,0.0,0.0,32036.0,286.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Runnels County,0.0,0.0,2694.0,73.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Rusk County,0.0,0.0,12563.0,244.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Sabine County,0.0,0.0,1679.0,94.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
San Augustine County,0.0,0.0,1171.0,47.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
San Jacinto County,0.0,0.0,6590.0,111.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
San Patricio County,0.0,0.0,16762.0,366.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
San Saba County,0.0,0.0,1526.0,40.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Schleicher County,0.0,0.0,677.0,9.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Scurry County,0.0,0.0,6130.0,108.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Shackelford County,0.0,0.0,1126.0,12.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Shelby County,0.0,0.0,5419.0,139.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Sherman County,0.0,0.0,437.0,16.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Smith County,0.0,0.0,49923.0,1023.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Somervell County,0.0,0.0,2253.0,37.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Starr County,0.0,0.0,25657.0,392.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Stephens County,0.0,0.0,2317.0,53.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Sterling County,0.0,0.0,340.0,9.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Stonewall County,0.0,0.0,422.0,7.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Sutton County,0.0,0.0,996.0,14.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Swisher County,0.0,0.0,2653.0,34.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Tarrant County,0.0,0.0,642366.0,5622.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Taylor County,0.0,0.0,42835.0,780.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Terrell County,0.0,0.0,156.0,3.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Terry County,0.0,0.0,2313.0,88.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Throckmorton County,0.0,0.0,299.0,10.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
Titus County,0.0,0.0,10216.0,139.0,https://usafacts.org/visualizations/coronavirus-covid-19-spread-map/state/texas/
